y,x1,lnx2,lnx3,ln|x4|,ln|x5|,x6,x7
1620000,481,20.6585064866385,19.5562816672761,17.9155505734237,17.7253426769525,0.0773,0.242
1247300,541,20.799108769241,20.6321827055097,19.0009462028622,17.8805465003499,0.1784,0.695
4517000,2926,22.1832978192843,21.7567496542808,20.2400668961977,20.7832663312546,0.206,1.8005
1035100,443,22.6875554635178,21.1456112166219,19.4788705577955,20.258136674831,0.0669,1.9313
1171700,366,20.7702353089566,19.8087250382207,17.7844932083903,18.7557036734781,0.0862,0.2545
1351900,621,21.818894516222,20.81331244333,18.834662566073,19.3904198100088,0.0531,0.3141
2129600,774,21.8174788097329,20.7571993825433,18.5128578844561,17.8339340024824,0.0716,0.4046
990800,952,21.6605628570301,20.6427398534231,19.0912714412261,19.3778360373128,0.1169,0.9113
1485200,731,20.9482897174292,19.774533535707,18.2349424731933,18.822878321626,0.0773,0.5013
1470200,470,21.4853508233786,19.8447744633387,16.9856294636504,-17.6064949977693,0.063,0.1749
2002800,1719,21.9740251284382,20.873654363642,17.2853029819454,18.7605078722686,0.0179,0.1254
787700,652,20.6504199254359,19.5856621868451,17.5411399650794,-15.4297723607083,0.0597,0.2581
2210000,249,19.5851789242404,18.6474448587893,16.4661960808967,16.3223916522328,0.0491,0.1004
1300500,537,21.1514504319283,20.6133133991887,18.2208942396113,18.5215107961913,0.0734,0.3412
1845900,710,22.7140841852942,20.8882715272963,-20.5671847036623,-16.8291834322007,-0.3571,-1.2687
2191400,7375,22.4384348670475,21.6894446547238,19.9241847365194,19.6483674984275,0.1025,1.0628
2463100,1608,22.1209119863028,21.1240218685175,19.5906168209289,19.7618486812062,0.1057,0.5858
15344400,52809,25.1115245449411,25.0399391139236,22.7360312306996,22.8592352496918,0.1573,1.1742
3190700,1613,21.5129998583729,20.928841803393,18.4241491575458,-18.0858974977435,0.098,0.361
2980700,1829,21.7360074555822,21.338413556561,17.6477188466103,19.3699914970164,0.0302,0.2646
1304800,569,21.0636494675046,20.3860923007541,18.473533228476,18.16560746852,0.1203,0.6735
3089600,1791,22.1624172343488,21.4153813586643,20.0134981039944,18.8552720999872,0.1428,1.3577
2667100,1637,21.4393463102984,20.589022080491,18.1984724395334,19.02927723725,0.0798,0.282
2109400,2540,21.6570320440683,21.368410465482,18.5176167292366,19.1549767834626,0.059,0.412
925300,1563,21.385072176399,20.77187363746,17.5367498452915,18.7485915338263,0.0391,0.3161
3239900,713,21.8404293844423,20.0555480720269,-19.6358087614642,-18.96704324493,-0.2309,-0.5146
1824900,524,21.0760737905483,20.5168705554279,18.7446075982429,18.4399536672547,0.1171,0.4514
1341400,486,20.2811123723491,19.1590009821656,17.1856435005724,17.3827696444282,0.052,0.3199
2508000,820,21.2310781198537,20.3543715123639,17.9764488320345,19.1401536554728,0.0945,0.2164
2661100,900,21.889872058027,20.5550668383794,17.8380763900104,17.4932191522074,0.0214,0.0674
3650200,2107,22.2415994624156,21.5127162829106,19.2318417964573,20.1353175796209,0.1113,0.5091
1455000,1363,21.4405732585146,20.3108524772393,17.5578606414756,18.5073735509873,0.0296,0.1563
2837900,1897,22.0472308683554,21.071827473467,18.6051780801873,18.5479947036233,0.0467,0.3834
2270200,512,20.650711862789,20.3073275523881,17.3311396407925,18.492449000147,0.0565,0.1682
1583400,503,20.4512459543899,19.582108744355,18.1112527205255,18.1448334964699,0.1305,0.3565
1136700,374,21.3146525335844,20.569216871801,17.7648834740316,16.3380461627433,0.0615,0.4863
2743300,158,21.0227968515917,19.1316979472464,18.9311443758672,18.5701438526076,0.1875,1.6376
530000,321,20.6076144183081,19.4612410597697,18.4103915136062,18.5394559013376,0.1197,0.6186
2110700,3287,21.691430640387,21.1367260639173,17.6444475046871,19.3695592556337,0.0342,0.1844
1619400,214,20.211915489487,18.7313949652361,-16.3126665185123,16.9333164282061,-0.0236,-0.0844
2395100,350,20.61068421829,19.9347610360749,18.3466085111446,18.2757795632154,0.1281,0.514
1930500,3695,21.4845075153719,20.8510568196443,19.0044134501011,19.0372221212357,0.1175,0.6387
742100,219,20.3004380042759,18.9325949910329,-19.0585025502049,14.6227704601444,-0.5062,-0.9265
5348800,2280,21.8916125813301,21.3914953807506,20.5874418429242,20.6798245509816,0.3081,1.0925
2727000,429,20.8132581773921,18.5371966571481,-17.8750375884394,-14.2095169584575,-0.1835,-0.3658
2438900,551,21.4888473624238,20.6504430560605,17.9180406408824,18.1014257610548,0.0705,0.2214
2532200,916,21.4116836606977,19.7718424933496,18.382423052337,17.9417616386561,0.056,0.6374
1393100,785,20.8014629037399,19.9674864741497,17.8308089121199,-17.1241099143371,0.0631,0.5334
1131200,135,20.9884584835367,19.4793955532433,15.7827494507201,-18.512052233289,0.0117,0.0244
1317000,807,21.1291226882732,20.4397625562763,-19.2171901286299,18.2917464192295,-0.2011,-1.1489
2871602.59,305,20.5584028997372,21.5192011499526,16.9354052952833,-18.4565010707045,0.0476,0.1494
998100,1031,20.7764274481557,20.1753747506996,16.4107612104353,17.9685540111689,0.027,0.0604
1816000,330,20.9084708739709,20.0668816428985,16.437833972637,-18.1807658563511,0.0234,0.1104
1398700,1803,20.8059109991387,20.8622918285936,18.3178308742061,18.9568011751091,0.1255,0.3007
2839000,1993,21.2316230582401,21.2320338056675,18.821080843199,19.4423878133703,0.1682,0.7235
2644100,1232,21.2959057896449,20.4776105195402,18.1091593226039,-17.5370880180249,0.0868,0.5011
2120400,854,20.7618034763002,19.8169044801861,-16.6049042732473,-16.7100421699908,-0.0192,-0.1191
622100,1807,20.7861356900096,20.3338722196526,18.5409932761333,18.5662127636282,0.1268,0.52
4203600,1160,20.7354417658624,20.4705692873643,18.2980482137951,-17.7751216209402,0.1224,0.5882
2837000,720,21.1694416120213,19.9352325699718,17.554280761334,-18.0285633520131,0.0374,0.2214
1524900,632,20.5462864510497,19.4925136467951,17.002461083841,17.9855992933067,0.0383,0.1194
2621800,1335,21.7560327007809,21.2316409169071,20.2152193683819,19.8076833509819,0.2818,3.04
1570000,264,19.8713304600766,18.9193185883713,16.1359819245938,16.7450670609523,0.0298,0.2121
2095700,570,20.6469313711897,19.369939959192,16.8127786550373,-16.2836899896336,0.0348,0.214
940600,324,20.5112919302582,19.0517205585739,15.2259693239047,18.2933291496647,0.0063,0.0205
3421300,2527,20.9287739524837,20.7274472634051,17.9127865598157,18.4490181740205,0.0983,0.5112
6574000,1466,22.3775886994684,21.3493466720954,20.2142480683916,20.2863443209743,0.145,1.4548
1492100,720,21.050306015192,20.1961975015566,19.1335014647026,18.5827456329594,0.1755,0.5105
1266100,1445,21.4048132742439,20.4925235281627,18.2639731173712,17.6272248094057,0.0803,0.3778
3310000,285,20.4449467103429,19.1332687362631,16.6636252759512,17.7051633873822,0.0259,0.0684
2746700,2528,21.0475664261121,21.0135056897274,18.0334498716513,18.1720858798451,0.1037,0.3569
1800000,492,20.8178575718674,20.2476265222318,17.94010355448,17.7666777143841,0.0682,0.6539
7125400,2068,21.3540373412739,20.6826849396932,18.745705645706,18.9845971173848,0.121,1.3841
1379400,859,20.9993799879197,20.4872733298938,16.3351618018289,-17.2457336279433,0.0183,0.0597
2226000,654,21.5524904129022,21.0740437533953,18.7912286049477,18.8490507271122,0.1712,0.9333
5042500,2399,22.3295621667434,21.453960975288,19.1890211075652,19.9175397234617,0.1161,0.8741
2600300,1727,22.4674918851015,20.6893286341076,18.4353557623065,19.4771769166417,0.0345,0.2262
3378600,528,22.7518703496641,21.9543306221074,19.9559415447257,19.7480648672048,0.1886,1.1714
3787400,1562,21.0822144958032,20.1675082199559,18.0947623504104,15.2994827075262,0.0561,0.3139
1490800,417,21.7487334131121,21.6020191435877,19.2880000493741,-19.6055488074953,0.3167,1.9106
2400000,1329,21.2300763520789,20.6340966328051,19.0694776960049,17.7792632613721,0.1807,0.988
8472000,1102,20.6883650386798,20.3502903666425,18.3530463178962,18.6208284832695,0.1347,1.1347
3548000,1409,21.655513523533,21.3447823711571,19.0927592762537,19.5838752899891,0.1342,1.4186
2464800,495,20.7346031333695,20.1143894585592,17.8555842178227,16.8080448439026,0.111,0.3643
2194400,7157,21.8326491344082,21.3879179937029,18.0125239316065,18.716237818767,0.0406,0.2768
1069000,740,21.2767303112742,20.4850194288173,18.6518324621317,19.3587704325422,0.0959,0.7237
1711400,1188,21.7129574730387,20.6519217250911,18.9920095494271,19.4265554716694,0.0969,0.8853
2367700,440,20.6098535604098,19.416735049198,17.9579551360995,-16.6117355203954,0.0879,0.3665
1726500,1110,21.7675258572137,20.6324518986119,-19.0605209752925,19.3552067918848,-0.1121,-1.7646
914400,619,20.6251224682059,20.3755445607659,17.8141999442444,18.1112790798738,0.0803,0.4544
2403300,692,20.5636837086469,19.8471605088196,17.2323633811843,16.9644078847752,0.0559,0.1905
722500,726,21.381666391235,21.140089301857,17.2476187986246,18.6934286408147,0.0326,0.0679
1400000,957,21.8103000018124,20.9345900827388,19.1712860074498,17.5770091381826,0.1225,0.6257
1958400,354,20.6323946473677,19.4157483940003,-18.7264815470359,-17.6465221888793,-0.4831,-0.8199
1037200,598,20.7100873957294,20.2338595233978,17.366852011136,17.226715078437,0.0939,0.1719
2619800,387,20.957329443211,19.9739232207036,18.320510352601,17.758179602727,0.084,0.3735
980400,887,20.7755101087356,19.6549706734931,-18.7867474268401,-15.3185386332842,-0.2794,-0.4374
1472200,149,20.6314024275533,18.721991476649,-17.950410916399,17.154924652942,-0.1424,-0.5106
1517700,1780,21.235150669175,20.55203176203,18.7916240541409,16.6117999247372,0.1474,0.8752
1576000,800,20.9492613391638,20.1850800469333,18.2782660950954,17.0400259119524,0.0969,0.9638
2626100,1926,21.5175805439458,20.5847662398471,19.9112743331211,19.7581402404,0.223,0.7305
2869700,1902,22.0617475549779,21.6326476105425,19.4837507459854,19.0465081913877,0.1328,1.4122
1024400,4435,20.8233994453116,20.6591515704401,17.919348626414,17.8915134718605,0.0755,0.5739
2446000,1734,21.537456771633,21.4502513108484,19.1744727347838,19.4722873005397,0.1221,0.699
2236500,480,21.3206280771266,20.1615898431435,18.037797383834,-17.2911880759232,0.0584,0.2297
5028600,2043,22.9834138407035,21.5391514789873,20.3364058532817,19.9019386279798,0.091,0.9916
3579700,5615,22.2684074100911,21.7980425021186,19.1489227419864,19.7304799805901,0.0771,0.409
1311100,863,21.7105204979674,20.7296747872299,-20.6306819865154,-17.4595382968893,-0.6018,-2.1625
5561200,924,21.3473747161821,20.504897516597,18.2577440183664,17.6132709538579,0.0667,0.2708
1099500,585,20.7299334308663,20.0343559602809,17.8946732810659,-17.2057220868521,0.1223,0.3575
959400,463,20.4483596927598,19.8435622056903,18.1927806042366,18.514115003682,0.1502,0.8519
4771500,2623,22.1169035012746,21.7368428481952,20.0579865449651,20.727497085794,0.2384,1.9316
2860400,3080,21.2735048948265,20.4184185662922,18.0641507752185,18.452857285757,0.0824,0.4441
2487800,860,20.936581785782,19.2034453362168,-16.0642397654106,16.1637083981951,-0.0084,-0.0777
1224100,792,20.8770473181825,20.6181888211765,18.717232577786,18.5320129881428,0.1373,0.8928
2066400,1210,20.8915960116933,20.3281641678802,17.5083712135681,18.229901826089,0.0615,0.2244
5998700,327,20.5654667463936,20.2442436420316,-17.1111523664276,18.2267061368561,-0.0947,-0.1666
3060900,257,21.0980429046817,20.2293758329668,18.3130735344781,19.0677386931004,0.0673,1.1225
2490000,542,20.1439419054659,19.2308444505197,15.414658113823,17.484872187267,0.0103,0.0264
4200000,16454,22.5541551833834,22.5971323735152,18.4276380108472,18.6985849385821,0.0287,0.5068
1407100,688,20.890018719659,20.0860521928403,18.7177266198877,17.2506003028155,0.1448,1.0405
1814900,1346,22.490284731928,21.5358730793368,19.6276149093371,19.214341549068,0.0863,1.1036
1661500,697,21.1084570872467,20.202694253626,16.3577275591232,18.4156980375631,0.0241,0.1702
1995500,779,21.8207805982283,21.4702030352551,17.6860319375584,18.748391368216,0.0449,0.2305
2186400,1279,21.8019924515707,20.7341077712328,19.4585687341052,19.2497250132137,0.1132,0.575
5229000,1229,20.7856872273528,20.6994622050751,18.7135953620783,19.0903434682958,0.1618,1.0314
1935100,4337,21.8984704468497,21.5741948607229,19.2737783519134,19.2432177815619,0.0979,0.8382
2023400,1514,20.7164674577455,20.4076770665085,16.2777194840057,16.0911641899411,0.0213,0.0652
2124100,1210,21.3776910332743,21.0665192246252,19.1049866186995,19.2586101978242,0.1817,0.5806
3388300,1393,22.4775588757486,21.736424111226,20.9691273666273,20.843608985471,0.2457,1.4172
1396200,561,20.8705449744968,19.5818581503152,17.7298489051189,18.5384824930337,0.0555,0.381
1470400,848,21.8403724846316,20.8960448620217,19.8254309826973,19.6208738661407,0.1998,0.9324
1610400,418,21.0648548070884,20.0907799970958,18.4174268781682,15.7677782733705,0.1173,0.9176
2394700,1633,21.6099627764675,20.6868349220821,18.7577917313146,19.2881572475716,0.0727,0.456
3620000,2127,21.5350491605498,20.8743391033793,-17.6498561661985,19.4181142792681,-0.0344,-0.1146
2908800,2211,21.3073129850909,20.4209711706301,18.7695357145249,18.44411319624,0.0938,0.3544
1730600,3495,20.913201694585,20.119669895936,17.4216114440995,16.6893701913173,0.0562,0.2701
1750300,965,21.1069412090049,19.8918218762547,18.0647362387497,18.198364127758,0.0858,0.5446
1965200,876,20.9320879812351,20.0188757081585,17.1351078696157,17.9858860775398,0.0364,0.1178
4145600,1275,21.795010953219,21.7325288215875,19.4631576631275,19.635867960349,0.1816,1.1723
882300,330,19.996249490607,20.1439773094322,17.479217266136,17.4789212865526,0.1147,0.1767
3667400,407,21.239652011843,20.9991646586039,17.5766559321595,18.2922870345734,0.0316,0.0878
2557000,654,21.0393708496203,20.0090603168548,18.6075982719885,18.3885084381998,0.0952,1.3292
1496000,1021,20.6541463152647,20.4858301172019,17.4270269504027,18.6025321832584,0.0812,0.1851
2035400,690,21.0309182940635,20.8531275158606,17.9303766723275,16.5094946177872,0.0841,0.9569
1381700,1289,21.1300110563823,20.5316146296701,17.2157368115675,18.4176387194841,0.0395,0.2354
1813100,799,21.0895961105901,20.2278853639471,16.5911400274427,16.5210972357499,0.0233,0.045
1469600,1239,20.9163952363302,20.1696318121646,17.9064463852116,17.8744160125944,0.1005,0.4416
4965400,317,20.9667271288083,20.5080214868069,17.7335915369607,17.7633607415521,0.1126,0.393
909600,944,21.3056848002072,20.8478642328373,17.0023421123762,18.6291484388143,0.0421,0.2255
1253600,768,20.703548807556,19.9227009887305,17.2670427689164,18.2829092365615,0.0454,0.245
2301300,748,20.9817504294175,19.8963242251246,17.8987622228727,18.1303927498342,0.0618,0.6307
4643900,328,20.5070223567562,19.4966437384541,18.5890215647846,18.5898501889854,0.183,0.9861
1101300,647,20.4234371910898,19.693743570278,17.3212053362041,14.6853310741064,0.0664,0.183
1136500,233,20.5131220843314,19.8149681584148,17.7741720488368,16.7912742422012,0.0958,0.4811
1495600,5375,22.2577088345442,21.6930476361401,18.3266766820845,19.4719881795701,0.0546,0.2664
9691300,1161,21.4030006601039,21.1844243274016,19.5366905968671,19.6192489210264,0.2758,2.0114
2488100,1677,21.3793047980039,20.7159736324643,19.303393184145,18.9673187464586,0.1573,1.0664
2462000,3815,22.0494593175725,21.6079784610189,19.4507655365796,19.8616378650794,0.1093,1.0802
2834900,572,21.3474894115437,20.9027055931139,19.4630276678464,19.5966571075584,0.1893,1.8134
10499300,2668,21.4089889432443,22.0924143041982,19.1510302113399,19.1184759716852,0.1755,1.1352
2787000,5268,21.526552478734,20.7612105999599,17.945637159442,-18.1008613239426,0.0547,0.2
1995600,1328,22.6262260944573,21.4770015272261,19.7877778605769,19.4886718451449,0.1039,0.5489
1354100,534,21.0228524116635,20.221647596846,16.9917972833181,17.2275795024507,0.0451,0.1971
1116900,1044,21.5867896888009,20.8773101974848,18.7789180054073,-17.6341236930159,0.1313,0.6376
1951900,620,21.1690804714161,20.4626456477551,17.7377896591779,18.1072667143154,0.0439,0.2541
8366300,771,20.1478036507392,19.5571202209741,16.829256532679,17.5320259977174,0.044,0.1932
1349000,607,20.2586041024849,19.6911462812058,17.8087398591885,18.1996918061655,0.0965,0.4883
1163900,476,20.9947411114077,20.1094647766255,18.1725464392426,18.9545410669442,0.0775,0.247
2262700,537,21.8016357613576,20.4098342906654,18.0598187898504,18.6984634547595,0.0565,0.3866
2163800,4898,21.4208948027313,21.0158220046461,18.5741169758796,18.7767487782187,0.0716,0.6867
3444500,11117,22.122498995889,21.8157216512873,19.931354025641,19.7102517990678,0.1926,1.0995
7776300,3778,23.1387367078561,22.8511677268445,21.4661800163507,22.0049473282128,0.3488,5.2538
3001900,6503,23.2831878189313,23.3505913708205,22.6698202681488,22.8739218758793,0.7418,19.8865
2971600,5539,22.2731247874035,21.6758813707292,19.4287720065568,19.9035615434302,0.075,0.9759
1110000,591,21.0532009471619,20.1751820610398,17.8106201704387,17.6013415250671,0.0633,0.3768
2632900,855,20.810469784329,19.8580646588323,16.3924689094785,17.8884340146306,0.0227,0.174
4067100,4969,22.7694961860229,21.9432044355147,20.3870012629438,19.7769583527053,0.1279,0.6996
1455900,900,21.5055981150756,20.0772377629642,-17.0609999706314,-16.7962819886335,-0.0149,-0.2484
2644400,920,21.4087463993038,20.8618094666191,19.0413366814245,18.8576601501993,0.1089,0.6621
1533100,4584,21.9610212154704,21.5657000053029,18.7775950960007,19.3520995990639,0.0706,0.5377
2098400,4650,21.4257216337969,21.0491889410125,18.9863051255084,18.6142409811886,0.1408,0.8109
2898000,457,19.9917203833206,18.9123250311139,15.6354825190339,17.200194974314,0.0166,0.0648
786400,721,20.3659178468486,19.6706666195495,17.0349539173543,18.1027793651342,0.0405,0.3679
2864700,2059,21.2397497194752,21.0539800809209,19.5880034771087,19.5141528721348,0.2504,2.8968
1653500,1721,21.281244171827,20.9765595515361,17.7261083524616,18.5685197619682,0.0525,0.2222
1073900,825,22.059304382543,20.6721376205748,18.9087620316052,-18.9767351601824,0.0811,0.7305
2620700,835,20.9399432997679,20.4636592445945,18.4799021066493,18.5363344210665,0.1406,0.7753
3380000,2169,21.3677214899337,20.7995341015294,17.640138372101,18.640809152288,0.0367,0.2128
1280800,573,21.5260542448239,19.9679480732136,18.889865178187,19.1690538768312,0.0866,2.3976
1827600,639,20.8225588694071,19.531846368984,18.7337382578626,-16.9769079916876,0.1422,0.765
1814500,596,20.9698275838426,21.1973151858394,18.561037739596,-16.8789947817141,0.1279,0.5532
1127000,582,20.4489750519325,19.9935088898189,-15.6674900966002,-16.5466085803794,-0.0146,-0.0476
2437200,1852,22.2598499479151,21.4725660308208,20.2781316324442,20.677931328541,0.1724,1.2361
1711600,686,20.851575876101,19.3081482395552,14.2235038608264,17.1215282827036,0.0028,0.0182
1414300,808,20.4197805555163,19.657595893953,18.8985178577484,18.9123141167586,0.2378,1.3438
3449300,4309,22.3103698206047,21.6739176898561,20.3183917484368,20.2487408343839,0.1881,3.6607
1601200,2298,21.0588401938585,20.8062328808669,17.8805683922609,-16.8921844650369,0.0797,0.317
2311500,1273,20.8461203234911,20.7011829264194,18.2253927031112,18.8261097965439,0.0984,0.3505
1331200,387,20.7354892575704,19.6847424620924,15.8211916051899,16.4414769489265,0.0145,0.0527
3239500,766,20.9107529463385,20.1337608584868,17.2683113603365,17.3730316130777,0.0436,0.2011
1623400,1161,21.6998590656535,21.064494032274,16.8777258265655,19.2655216686721,0.0279,0.0821
3802500,3152,21.9080959836943,21.1705933410495,18.7702902664418,-16.8652164862534,0.0829,1.2275
957500,787,20.7577347085584,20.0558676367166,17.7980881767521,-16.8846713331699,0.0788,0.782
1755100,1138,21.5064365696833,20.7035110808144,17.678659755895,18.234207305293,0.0458,0.2615
1397400,494,20.64659674573,19.3976897510832,16.9239727630544,17.504270509188,0.0311,0.1561
1644500,1316,21.9698889818302,21.4202290253781,19.4451139307166,-18.5281437178651,0.2084,1.6298
768300,378,20.318258552486,19.3892486661237,17.4065068156288,17.9175126207165,0.0604,0.3542
1390700,790,21.1345755746698,20.300526610591,18.8006078408931,18.4540865444737,0.1087,0.7385
2094300,609,21.0903244956367,20.2284772588622,18.374411245145,-16.6081078917987,0.0908,0.3757
850000,511,20.1892191995224,19.2012179360608,18.1063358215066,18.1376709951765,0.1371,0.6762
1176500,797,21.5285606362359,20.7274171846662,-15.2673454146402,18.1947054868911,-0.0048,-0.0532
2084700,940,21.4864790009014,21.2393279616424,19.2255316393321,19.4330849958848,0.1496,1.39
6045200,2589,22.9514971926703,22.1205618703015,20.0534009645258,19.6259479816378,0.1686,1.5932
3304000,763,21.6092167925542,20.7452515852635,19.0315572065119,19.4194930229144,0.0972,1.1991
3191700,1579,21.8094026453562,21.0603504490132,20.0868517869018,19.3631279731755,0.2401,1.3226
3247400,414,20.658355182021,20.3829225243976,17.8078135752763,17.6989665408847,0.0906,0.427
2192400,2956,21.776648524787,21.386296154513,19.1938067353753,19.1928418370653,0.2121,1.5598
1187300,1205,20.3851956556995,19.8922328211283,17.2875909571281,16.2971156954199,0.0693,0.202
3425500,891,20.7023227483388,19.5423529858631,17.1383395179147,17.759216812834,0.0417,0.2204
2414200,2610,22.353216937157,21.3576460909526,19.5545857874619,19.4264178449019,0.1248,1.3535
1516200,1979,21.2752567127143,20.0561242385184,15.7822593534849,14.0673127394964,0.0063,0.0447
1086800,804,19.4202354212339,20.007706374777,-18.2871164846163,-18.3022039707032,-0.4762,-0.6716
4070800,3378,22.8210856431549,22.5539059782864,20.6071073832331,20.1293851457035,0.2144,1.4553
1567600,252,21.8018413975217,20.5495514479917,18.878845319603,19.0809180458629,0.1216,0.7457
4333700,2516,21.7107394817128,20.9787936168465,18.7041261645052,18.9585659091554,0.0895,0.4753
2578000,1856,21.4991499792034,22.0356540407181,18.7441335018529,18.6876634413288,0.1024,0.3362
1187500,475,21.2000816849331,19.6252905230368,15.4372228707858,-18.8841990774298,0.0128,0.0645
2555400,527,20.182030416176,19.8560770147154,16.9374263128676,17.6876137942444,0.0578,0.2295
1721400,970,21.0721502801656,19.6839510601608,-19.4672276517947,-18.1086210087916,-0.3497,-2.4852
2038000,2251,21.4488053338583,21.545004345336,18.1768302698325,19.1741823945469,0.061,0.3471
5297200,3038,21.9869180648798,21.6067468652273,19.3154677739703,18.4388429604317,0.1561,0.5882
3246900,1895,21.1038824266359,20.5867494490473,16.8947092790384,18.4859107955838,0.027,0.106
5955600,33078,25.7770782824222,24.6416582683885,22.5321967056189,23.6372403254867,0.0882,2.6203
2248100,1915,22.2605566798154,21.5498255947745,19.7737186271711,19.7423371807544,0.223,7.4258
3199300,3928,21.6268749091073,21.4225656937951,17.5872627030305,18.0057468198147,0.0493,0.3606
3233300,694,20.5336047803212,19.9092521248542,18.3888958363629,18.2384331765011,0.1309,0.9222
6104400,1211,22.1865809684001,22.3209229386196,19.7562973439684,19.599315023464,0.1326,0.9123
2621700,1014,21.3164289107646,19.7635725162591,-16.8192398534298,18.4976109499835,-0.0197,-0.1977
3369600,668,21.2715603550325,20.0850782683156,-18.0343096945179,-18.4679933476382,-0.0978,-0.6534
2269000,1418,21.3818251550285,20.7315350477662,19.0386655682063,18.3525298058329,0.1383,0.9661
13910000,11012,23.2005428454902,22.3590723730072,20.8604083025992,21.2231983195619,0.1284,1.4439
3423600,5772,22.9479452865657,22.8774630052905,19.3531426690874,19.1385680051468,0.038,0.6291
1657500,349,21.3585881643804,20.2783279872917,18.9340593786708,18.1434728074541,0.1214,0.7801
2397000,1571,21.8106812760852,21.4577328279885,19.577889702182,19.7146564741377,0.1739,2.1839
1134700,1672,21.8067315791716,20.9989366537733,19.5183332249858,19.6707878008062,0.1115,0.7136
4275000,686,21.4474918197973,20.0329974797951,18.1623992504812,17.6205135188112,0.0451,0.193
1838700,523,21.1163683592899,20.1793847547944,18.8951530264407,18.6079544204857,0.1449,1.1161
3645100,1297,21.6067091103933,20.6081542090022,19.4372115441005,19.4713903360052,0.1436,0.6909
2659600,1718,22.0535324836783,20.6636520292845,-17.3670159773808,18.3755358323047,-0.0159,-0.389
2387000,2318,21.4238292061168,20.751059907518,19.2937040689713,19.4217689970181,0.135,1.4963
3731500,491,21.709935047276,20.7930561095019,19.7375039781323,18.7681802400296,0.2073,3.527
2548400,264,21.0288922120193,19.780413906167,19.2637281120681,19.5119151818556,0.1961,0.5808
3308800,944,21.0081258888888,19.8452703930604,18.4286697340197,18.0169954558744,0.1032,1.008
2148600,465,20.6850291008992,19.595820832205,17.1119099968059,17.4819879821554,0.0406,0.2702
2174300,1439,21.0696582525235,19.9276983449555,18.4012799870275,18.6640915934885,0.0929,0.6687
2944200,562,20.5395130107509,19.5835622801322,17.1120304943266,17.8880272830264,0.0405,0.3196
8147000,276,21.8515323922021,21.7500768626711,20.791392206134,20.7286813802248,0.4036,5.9472
4605000,5144,22.2051397216148,23.0050483648687,19.5236923280144,20.9048290909681,0.1437,0.7514
3686500,1506,21.400096057248,20.6284782670337,18.8703958012887,18.9320376590581,0.0949,1.766
1049100,602,20.848152851098,19.8109142968587,18.1979044348215,18.0608815542077,0.0958,0.9367
1211100,7111,21.3999904544527,21.1716501253363,18.5473511854492,17.9720687564974,0.0942,0.8915
2212800,418,20.6392096660851,19.4103146598472,17.9831863184436,17.9658671912728,0.0866,1.4041
2304700,1492,21.7263817249262,21.1095282831168,18.65776097951,17.280333247349,0.0988,0.6033
4606400,2187,21.6976883709158,21.4492759500922,19.3660098139511,19.5824963466406,0.1179,2.1447
1733600,1796,21.4234708963098,20.9845411502063,19.6601784537439,19.8988653882818,0.218,2.3944
1558100,8107,21.6919938600607,21.6990888705757,18.0386262960603,18.4083416769103,0.056,0.2559
3376700,427,20.0894593661899,18.3625568620216,-18.0055877561981,-16.3321593343526,-0.1516,-0.6592
1051600,449,20.9904140142185,19.8182697635704,17.4582473770834,18.2936401291506,0.0368,0.3153
601400,686,21.1476351115878,20.4403546476315,16.8991899618458,17.6207586337003,0.0178,0.0523
2715400,213,20.50630361442,19.1174313593856,18.3484068801777,18.6969704610512,0.132,0.912
2010500,949,21.5658282006457,20.4675386175241,19.3810758147971,19.2415902785445,0.1389,1.633
3228700,606,21.4766712035016,21.1478075903994,19.0894965779688,19.1297948473908,0.1045,0.9037
1229100,726,20.8759814308417,19.9939853936883,18.3404889593924,17.1967242049313,0.0897,0.5681
3351000,1703,21.2181169143558,20.3559605679251,18.3065109177856,19.2561166327937,0.0796,0.2203
2566900,15723,21.667748759814,21.9143468070774,18.7556815266589,19.2379239093733,0.0829,0.3303
4287700,1104,21.8873444752517,21.1546970258936,19.0122146540422,19.0780699377959,0.1434,1.5214
845300,676,20.4568363495317,19.1908004609527,14.7864251856104,-17.5287222465695,0.0041,0.0389
1304600,821,21.0527427147773,20.3744854235794,17.473019395572,18.4871213616755,0.0359,0.2423
2400000,479,21.3521858086101,19.2563677860253,17.3170590787823,18.4085576908979,0.0238,0.2114
1930900,243,20.8427024677183,18.6450686512145,16.8266146730509,-17.9017030232876,0.0202,0.2581
2756100,886,20.7961383446774,20.0237506067898,18.4839043696187,17.3699182943437,0.1235,1.8494
4264300,602,20.9748823628124,19.8799434650825,17.8660568074192,-17.7150710018747,0.075,0.7409
2502800,589,20.1070679861022,19.1150148814002,17.6947130808061,18.4816144497621,0.1089,0.931
2678600,66855,22.2379200540747,22.1854140221374,20.3508718119248,20.0727056536462,0.2548,4.9789
1676300,451,20.8580399240887,20.3333427330419,18.6481240592183,-16.4472294117116,0.1631,1.5692
1901100,1064,20.8652243661443,20.2530717218954,18.1311935449729,16.8173962001539,0.0837,0.7408
1686200,503,21.2631757012547,19.7239955757232,17.5381993981151,19.684965063369,0.047,0.5911
1087500,1040,20.6870380848702,19.6665688894852,14.3298872292912,18.2454916697422,0.002,0.0168
1578000,569,21.0577492245823,19.8574420494929,18.464701837877,17.7660852916714,0.0986,1.0999
